date,bikes_hired,season,min_temp,max_temp,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,rain,fog,thunderstorm,snow
04-10-11,26131,4,19.3,,16.7,79,1020,19,0,FALSE,FALSE,FALSE,FALSE
05-10-11,26263,4,19.8,,17.4,79,1016,21,0.3,TRUE,FALSE,FALSE,FALSE
06-10-11,25083,4,,,13.2,68,1010,31,0,TRUE,FALSE,FALSE,FALSE
07-10-11,24529,4,16.7,,11.6,72,1018,21,0.5,FALSE,FALSE,FALSE,FALSE
08-10-11,18154,4,,9,12.5,77,1022,16,0,TRUE,FALSE,FALSE,FALSE
09-10-11,17643,4,21.1,14,17.2,81,1018,21,0.5,TRUE,FALSE,FALSE,FALSE
10-10-11,24198,4,20.4,15.9,17.3,74,1018,32,0.5,FALSE,FALSE,FALSE,FALSE
11-10-11,26184,4,20,,16.8,77,1019,29,0,FALSE,FALSE,FALSE,FALSE
12-10-11,26323,4,20,,16.2,80,1021,19,0,FALSE,FALSE,FALSE,FALSE
13-10-11,25149,4,17.9,,14.7,83,1028,8,0,FALSE,FALSE,FALSE,FALSE
14-10-11,26542,4,16.8,7.9,11.6,70,1030,10,0,FALSE,FALSE,FALSE,FALSE
15-10-11,23663,4,18,,11.1,72,1025,6,0,FALSE,FALSE,FALSE,FALSE
16-10-11,18530,4,18.2,4.7,10.3,86,1023,6,0,FALSE,TRUE,FALSE,FALSE
17-10-11,23892,4,17.4,,12.6,78,1017,16,0,FALSE,FALSE,FALSE,FALSE
18-10-11,23791,4,14,,10.5,69,1010,26,3,TRUE,FALSE,FALSE,FALSE
19-10-11,23259,4,13.7,,7.4,76,1018,16,0,TRUE,FALSE,FALSE,FALSE
20-10-11,23157,4,12.8,,7.2,75,1027,11,0.3,FALSE,FALSE,FALSE,FALSE
21-10-11,23253,4,15.6,4.7,10.2,74,1024,11,0.3,FALSE,FALSE,FALSE,FALSE
22-10-11,20482,4,14.7,,9.9,73,1015,13,0,FALSE,FALSE,FALSE,FALSE
23-10-11,18560,4,20,,14,74,1006,16,0,FALSE,FALSE,FALSE,FALSE
24-10-11,22842,4,18.4,,14.2,73,995,21,0,TRUE,FALSE,FALSE,FALSE
25-10-11,22771,4,17.1,,12.8,81,996,14,1.5,TRUE,FALSE,FALSE,FALSE
26-10-11,17621,4,12.7,,9.7,88,1004,11,3,TRUE,FALSE,FALSE,FALSE
27-10-11,19360,4,13.5,9.4,12.2,89,1007,11,0.8,TRUE,FALSE,FALSE,FALSE
28-10-11,23158,4,16.2,,12.6,81,1021,6,2,FALSE,FALSE,FALSE,FALSE
29-10-11,18228,4,17.1,,13.5,80,1020,11,0,FALSE,FALSE,FALSE,FALSE
30-10-11,15443,4,16.9,13.3,15.2,88,1018,18,0,FALSE,FALSE,FALSE,FALSE
31-10-11,22999,4,16.9,,14.9,85,1013,16,0,FALSE,FALSE,FALSE,FALSE
01-11-11,22747,4,16.1,,12.6,82,1009,13,1,TRUE,FALSE,FALSE,FALSE
02-11-11,23724,4,16.4,6.8,11.9,85,1004,14,0,TRUE,FALSE,FALSE,FALSE
03-11-11,18676,4,18,,15,87,993,18,2.8,TRUE,FALSE,FALSE,FALSE
04-11-11,18774,4,16.5,,13.3,90,995,11,13.7,TRUE,FALSE,FALSE,FALSE
05-11-11,16434,4,14.3,,12,89,1008,8,6.6,FALSE,TRUE,FALSE,FALSE
06-11-11,14317,4,12.2,,10.4,77,1022,13,0,FALSE,FALSE,FALSE,FALSE
07-11-11,20365,4,13.1,9.8,11.1,88,1021,13,0,FALSE,FALSE,FALSE,FALSE
08-11-11,19231,4,,,10.1,93,1014,10,0.5,TRUE,FALSE,FALSE,FALSE
09-11-11,22542,4,15.9,,11.6,90,1015,11,0,FALSE,FALSE,FALSE,FALSE
10-11-11,23475,4,14.7,,11.4,90,1017,10,0,FALSE,FALSE,FALSE,FALSE
11-11-11,21140,4,,6.9,10,94,1016,13,0.3,TRUE,TRUE,FALSE,FALSE
12-11-11,18933,4,16.6,11,13.3,92,1025,11,0,TRUE,FALSE,FALSE,FALSE
13-11-11,17744,4,16.4,,12.2,88,1027,13,0,FALSE,FALSE,FALSE,FALSE
14-11-11,19913,4,10.1,,9.2,92,1023,13,0,FALSE,FALSE,FALSE,FALSE
15-11-11,22245,4,12.4,,8.2,86,1018,11,0,FALSE,FALSE,FALSE,FALSE
16-11-11,21639,4,,,6.3,92,1017,10,0,TRUE,FALSE,FALSE,FALSE
17-11-11,22802,4,14.9,6.7,10.4,85,1018,10,0,FALSE,TRUE,FALSE,FALSE
18-11-11,22461,4,15.2,,11.2,86,1017,11,0,FALSE,FALSE,FALSE,FALSE
19-11-11,18706,4,13.5,5.5,8.7,91,1016,10,0.3,FALSE,TRUE,FALSE,FALSE
20-11-11,14829,4,7.5,,5.2,99,1019,5,0.3,FALSE,TRUE,FALSE,FALSE
21-11-11,20824,4,11.5,,8.7,94,1015,10,0.3,TRUE,TRUE,FALSE,FALSE
22-11-11,20341,4,13,,10.7,93,1019,6,0,TRUE,TRUE,FALSE,FALSE
23-11-11,21855,4,,2.6,6.8,93,1027,8,0,FALSE,TRUE,FALSE,FALSE
24-11-11,21870,4,13.5,,10.2,88,1027,14,0.3,FALSE,FALSE,FALSE,FALSE
25-11-11,21598,4,,,10.6,79,1024,21,0.3,TRUE,FALSE,FALSE,FALSE
26-11-11,15803,4,13.6,6.3,10.3,77,1025,19,0,FALSE,FALSE,FALSE,FALSE
27-11-11,14362,4,14,,10.9,70,1021,26,0,FALSE,FALSE,FALSE,FALSE
28-11-11,20167,4,,,5.8,86,1022,6,0,FALSE,FALSE,FALSE,FALSE
29-11-11,18718,4,13.9,,11.5,80,1009,24,0.5,TRUE,FALSE,FALSE,FALSE
30-11-11,20956,4,12.8,5.5,8.8,78,1019,18,0,TRUE,FALSE,FALSE,FALSE
01-12-11,16481,4,12.1,,9.8,80,1007,18,2.5,TRUE,FALSE,FALSE,FALSE
02-12-11,19146,4,,,5.3,87,1012,13,5.3,TRUE,FALSE,FALSE,FALSE
03-12-11,13776,4,,5.9,10.2,79,1003,24,0,TRUE,FALSE,FALSE,FALSE
04-12-11,10276,4,9.5,,7.7,80,1001,18,0.5,TRUE,FALSE,FALSE,FALSE
05-12-11,18176,4,7.6,1.9,4.4,75,1006,21,0.3,FALSE,FALSE,FALSE,FALSE
06-12-11,18943,4,7.2,2.4,5.1,79,1007,19,0,FALSE,FALSE,FALSE,FALSE
07-12-11,19279,4,9.8,,7.4,66,1009,27,0,FALSE,FALSE,FALSE,FALSE
08-12-11,17313,4,13.2,2.7,8.7,81,1010,23,0,TRUE,FALSE,FALSE,FALSE
09-12-11,18421,4,8.2,,5.1,71,1011,24,0.8,FALSE,FALSE,FALSE,FALSE
10-12-11,11864,4,6.3,-1.4,2.4,80,1015,13,0,FALSE,FALSE,FALSE,FALSE
11-12-11,8368,4,9.2,1.1,6.2,87,1007,13,0,TRUE,FALSE,FALSE,FALSE
12-12-11,16554,4,,2.4,6.4,83,1002,19,7.9,TRUE,FALSE,FALSE,FALSE
13-12-11,17111,4,,,7.9,72,990,31,16,TRUE,FALSE,FALSE,FALSE
14-12-11,17543,4,6.6,3.9,4.9,78,994,18,0.3,TRUE,FALSE,FALSE,FALSE
15-12-11,17081,4,8.4,,5.7,78,996,21,0.5,TRUE,FALSE,FALSE,FALSE
16-12-11,11778,4,5,,3.5,86,989,16,0,TRUE,FALSE,FALSE,TRUE
17-12-11,8925,4,6.1,-1.6,2.8,85,1009,14,3.6,TRUE,FALSE,FALSE,FALSE
18-12-11,7485,4,6,-0.3,2.3,83,1016,13,0.5,TRUE,FALSE,FALSE,FALSE
19-12-11,11270,4,,-2,3.2,92,1014,8,0.5,TRUE,FALSE,FALSE,FALSE
20-12-11,15685,4,8.3,4.6,6.6,80,1015,13,5.1,TRUE,FALSE,FALSE,FALSE
21-12-11,14158,4,13.1,5.8,9.8,91,1018,11,0,TRUE,FALSE,FALSE,FALSE
22-12-11,15099,1,12.6,7.9,10.3,84,1025,16,0,FALSE,FALSE,FALSE,FALSE
23-12-11,9131,1,11.6,,9.4,82,1017,21,4.6,TRUE,FALSE,FALSE,FALSE
24-12-11,4890,1,,,5.6,80,1028,18,0.3,TRUE,FALSE,FALSE,FALSE
25-12-11,17998,1,,7,10.7,79,1028,21,0.3,FALSE,FALSE,FALSE,FALSE
26-12-11,10953,1,13,,11.5,81,1033,23,0,FALSE,FALSE,FALSE,FALSE
27-12-11,8076,1,,,9.8,73,1032,18,0,FALSE,FALSE,FALSE,FALSE
28-12-11,9888,1,11.1,,8.6,74,1021,23,0,TRUE,FALSE,FALSE,FALSE
29-12-11,8368,1,10.2,4.4,7.5,73,1020,26,0.3,TRUE,FALSE,FALSE,FALSE
30-12-11,6900,1,,,6.9,84,1016,18,2.3,TRUE,FALSE,FALSE,FALSE
31-12-11,7793,1,,6.8,11.9,86,1010,23,5.1,TRUE,FALSE,FALSE,FALSE
01-01-12,5171,1,13,,11.2,86,1004,21,0.3,TRUE,FALSE,FALSE,FALSE
02-01-12,9091,1,,,5.9,79,1008,18,7.1,FALSE,FALSE,FALSE,FALSE
03-01-12,10094,1,12.6,5,8.6,79,1003,31,0,TRUE,FALSE,FALSE,FALSE
04-01-12,13936,1,,4.5,7,75,1013,31,7.9,TRUE,FALSE,FALSE,FALSE
05-01-12,14191,1,,,9.7,68,1005,43,0,TRUE,FALSE,FALSE,FALSE
06-01-12,17713,1,,,6.8,77,1024,16,0.3,FALSE,FALSE,FALSE,FALSE
07-01-12,12556,1,10.6,,9.3,70,1022,24,0,FALSE,FALSE,FALSE,FALSE
08-01-12,10487,1,10.2,,8.8,74,1027,13,0,TRUE,FALSE,FALSE,FALSE
09-01-12,19472,1,12.8,,10,82,1030,16,0,FALSE,FALSE,FALSE,FALSE
10-01-12,20548,1,11.4,8.8,9.9,85,1033,14,0.3,FALSE,FALSE,FALSE,FALSE
11-01-12,20958,1,11.2,6.7,8.9,82,1033,16,0,FALSE,FALSE,FALSE,FALSE
12-01-12,20879,1,13.6,,8.7,77,1028,19,0,FALSE,FALSE,FALSE,FALSE
13-01-12,19691,1,7.1,,3.5,81,1033,6,0,FALSE,FALSE,FALSE,FALSE
14-01-12,13843,1,6.5,-2.8,1.2,85,1030,5,0,FALSE,TRUE,FALSE,FALSE
15-01-12,12149,1,6.7,,2.7,77,1024,13,0.3,FALSE,FALSE,FALSE,FALSE
16-01-12,19136,1,7.2,,2.1,74,1025,10,0,FALSE,FALSE,FALSE,FALSE
17-01-12,20170,1,5.7,-2.5,1.9,82,1027,6,0.3,FALSE,FALSE,FALSE,FALSE
18-01-12,17972,1,12.4,,9.1,91,1023,14,0.3,TRUE,FALSE,FALSE,FALSE
19-01-12,15441,1,12.1,,9.6,83,1019,23,0,TRUE,FALSE,FALSE,FALSE
20-01-12,18703,1,,4,7.8,75,1019,24,4.3,TRUE,FALSE,FALSE,FALSE
21-01-12,13339,1,12.8,,10.4,71,1012,26,0,FALSE,FALSE,FALSE,FALSE
22-01-12,12845,1,12,5.4,8.5,66,1014,23,0,FALSE,FALSE,FALSE,FALSE
23-01-12,20193,1,8.6,,5.8,79,1019,16,0,FALSE,FALSE,FALSE,FALSE
24-01-12,13269,1,10.1,-0.6,5.8,93,1019,11,7.9,TRUE,FALSE,FALSE,FALSE
25-01-12,20836,1,10.2,,9.3,87,1015,14,0,FALSE,FALSE,FALSE,FALSE
26-01-12,19515,1,11.4,,6.9,79,1009,21,1,TRUE,FALSE,FALSE,FALSE
27-01-12,20775,1,9.3,,4.9,76,1019,14,0.3,TRUE,FALSE,FALSE,FALSE
28-01-12,13272,1,6.7,1.9,4.1,85,1028,8,0.3,FALSE,FALSE,FALSE,FALSE
29-01-12,10949,1,,1.3,3,86,1030,8,0.3,FALSE,FALSE,FALSE,FALSE
30-01-12,18955,1,4.3,,2.2,77,1026,6,0,FALSE,FALSE,FALSE,TRUE
31-01-12,18176,1,2.3,,0.8,83,1026,8,0,FALSE,FALSE,FALSE,TRUE
01-02-12,18208,1,3.9,,0.8,64,1032,18,0,FALSE,FALSE,FALSE,FALSE
02-02-12,16916,1,2,,-1,57,1036,14,0,FALSE,FALSE,FALSE,FALSE
03-02-12,16185,1,2.2,,-1.7,69,1039,8,0,FALSE,FALSE,FALSE,FALSE
04-02-12,8348,1,,,-1.9,83,1035,8,0,FALSE,FALSE,FALSE,TRUE
05-02-12,3531,1,2.4,-0.9,1.2,93,1027,6,0.5,FALSE,FALSE,FALSE,TRUE
06-02-12,15202,1,,1,2.8,90,1033,5,7.9,FALSE,TRUE,FALSE,FALSE
07-02-12,17722,1,4.1,,1,74,1040,8,2.3,TRUE,FALSE,FALSE,TRUE
08-02-12,16442,1,,-3.5,-0.5,74,1041,13,0,FALSE,FALSE,FALSE,FALSE
09-02-12,16363,1,1.8,,0.1,78,1039,6,0,FALSE,FALSE,FALSE,TRUE
10-02-12,15117,1,2.4,,-0.7,80,1038,10,2,FALSE,FALSE,FALSE,TRUE
11-02-12,9912,1,2.4,,-2.8,78,1037,5,0,FALSE,FALSE,FALSE,FALSE
12-02-12,8020,1,,-6.8,0.3,85,1034,6,0,TRUE,FALSE,FALSE,FALSE
13-02-12,13172,1,,0.4,4.6,85,1027,11,0,TRUE,FALSE,FALSE,FALSE
14-02-12,17946,1,,,6.4,72,1025,13,0.5,FALSE,FALSE,FALSE,FALSE
15-02-12,19396,1,11.2,6.2,8.7,69,1026,18,0,TRUE,FALSE,FALSE,FALSE
16-02-12,19505,1,11.2,2.5,7.8,71,1027,13,0,FALSE,FALSE,FALSE,FALSE
17-02-12,19444,1,12.2,5.1,9.1,81,1023,14,0,FALSE,FALSE,FALSE,FALSE
18-02-12,9463,1,11.4,,7.8,74,1012,24,0,TRUE,FALSE,FALSE,FALSE
19-02-12,12655,1,7.3,,3.6,63,1025,14,2.8,FALSE,FALSE,FALSE,FALSE
20-02-12,18802,1,9.5,-3.1,3.3,70,1032,8,0,FALSE,FALSE,FALSE,FALSE
21-02-12,20861,1,12.5,5.1,8.7,71,1029,18,0,FALSE,FALSE,FALSE,FALSE
22-02-12,18112,1,,,8.9,81,1023,24,0,TRUE,FALSE,FALSE,FALSE
23-02-12,23391,1,,9.1,12.8,81,1023,19,0.8,FALSE,FALSE,FALSE,FALSE
24-02-12,22067,1,14.7,,11.1,81,1027,19,0,FALSE,FALSE,FALSE,FALSE
25-02-12,19349,1,12.2,,9.2,65,1027,8,0,FALSE,FALSE,FALSE,FALSE
26-02-12,17646,1,13.3,2,7.4,74,1028,6,0,FALSE,FALSE,FALSE,FALSE
27-02-12,20936,1,11.5,5.6,8.9,81,1025,14,0,TRUE,FALSE,FALSE,FALSE
28-02-12,23423,1,13.1,9.6,10.8,84,1024,13,0,FALSE,FALSE,FALSE,FALSE
29-02-12,23692,1,13,8.5,10.6,83,1025,10,0,FALSE,FALSE,FALSE,FALSE
01-03-12,25116,1,14.4,,8.6,80,1026,6,0,FALSE,TRUE,FALSE,FALSE
02-03-12,21928,1,11.7,3.2,7.2,87,1025,6,0,FALSE,TRUE,FALSE,FALSE
03-03-12,17697,1,15,,9.6,78,1019,13,0,TRUE,FALSE,FALSE,FALSE
04-03-12,5062,1,9.4,,6.3,85,1016,14,9.4,TRUE,FALSE,FALSE,FALSE
05-03-12,19342,1,10.3,,6.3,61,1022,24,0,FALSE,FALSE,FALSE,FALSE
06-03-12,21102,1,8.9,,4.7,75,1025,11,0,FALSE,FALSE,FALSE,FALSE
07-03-12,17096,1,12.4,,7.7,74,1017,19,0.3,TRUE,FALSE,FALSE,FALSE
08-03-12,24123,1,12.1,,6.9,69,1031,14,3.8,FALSE,FALSE,FALSE,FALSE
09-03-12,23609,1,11.3,,9.3,75,1034,14,0,FALSE,FALSE,FALSE,FALSE
10-03-12,24721,1,15.8,,11.6,79,1036,14,0,FALSE,FALSE,FALSE,FALSE
11-03-12,27758,1,16.4,,10.9,76,1037,6,0,FALSE,TRUE,FALSE,FALSE
12-03-12,28856,1,14.9,,8.3,84,1035,6,0,FALSE,TRUE,FALSE,FALSE
13-03-12,27528,1,10.3,,7.6,85,1034,6,0.3,FALSE,FALSE,FALSE,FALSE
14-03-12,28296,1,13.5,,7.5,78,1031,8,0,FALSE,FALSE,FALSE,FALSE
15-03-12,29969,1,16.4,,7.7,84,1024,8,0,FALSE,TRUE,FALSE,FALSE
16-03-12,26452,1,,,9,73,1019,19,0,FALSE,FALSE,FALSE,FALSE
17-03-12,13391,1,11.1,,8.9,85,1013,13,1,TRUE,FALSE,FALSE,FALSE
18-03-12,19184,1,10.4,2.6,6.3,80,1018,10,2.3,FALSE,FALSE,FALSE,FALSE
19-03-12,28391,1,14,,6.9,67,1032,10,0,FALSE,FALSE,FALSE,FALSE
20-03-12,30817,1,15.5,3.3,9.4,70,1035,11,0.3,FALSE,FALSE,FALSE,FALSE
21-03-12,31175,2,16.5,,10.8,65,1034,8,0,FALSE,FALSE,FALSE,FALSE
22-03-12,31135,2,18.2,,10.8,67,1029,14,0,FALSE,FALSE,FALSE,FALSE
23-03-12,33635,2,,,12.5,69,1026,6,0,FALSE,FALSE,FALSE,FALSE
24-03-12,35091,2,20.1,,11.7,69,1028,8,0,FALSE,FALSE,FALSE,FALSE
25-03-12,28607,2,15.8,,9.4,71,1033,8,0,FALSE,TRUE,FALSE,FALSE
26-03-12,32368,2,18.9,,10.3,66,1036,11,0,FALSE,FALSE,FALSE,FALSE
27-03-12,34563,2,19.3,4.8,11.4,52,1036,8,0,FALSE,FALSE,FALSE,FALSE
28-03-12,36539,2,22.8,4.1,13.3,43,1032,5,0,FALSE,FALSE,FALSE,FALSE
29-03-12,35954,2,20.4,6.1,13.3,55,1028,6,0,FALSE,FALSE,FALSE,FALSE
30-03-12,35666,2,,6.7,11.6,70,1024,8,0,FALSE,FALSE,FALSE,FALSE
31-03-12,23038,2,11.7,,8.7,69,1020,11,0,FALSE,FALSE,FALSE,FALSE
01-04-12,30513,2,13.7,1.8,7.7,59,1021,6,0,FALSE,FALSE,FALSE,FALSE
02-04-12,32142,2,15.8,,9.6,59,1011,5,0,FALSE,FALSE,FALSE,FALSE
03-04-12,25956,2,15.1,3.4,8.9,71,1003,8,0,TRUE,FALSE,FALSE,FALSE
04-04-12,27912,2,10.3,2.4,6.9,73,1007,10,3,TRUE,FALSE,FALSE,FALSE
05-04-12,24383,2,9.3,,7.1,73,1019,14,0.3,TRUE,FALSE,FALSE,FALSE
06-04-12,22354,2,13.1,-0.9,6.7,64,1016,8,0,FALSE,FALSE,FALSE,FALSE
07-04-12,16848,2,11.2,,8.7,73,1012,10,0.3,TRUE,FALSE,FALSE,FALSE
08-04-12,15717,2,14.2,6.6,10,77,1012,11,0.5,TRUE,FALSE,FALSE,FALSE
09-04-12,6214,2,11.6,8.2,9.8,88,996,21,0.5,TRUE,FALSE,FALSE,FALSE
10-04-12,24898,2,14.8,,9.2,66,990,23,5.3,TRUE,FALSE,FALSE,FALSE
11-04-12,29345,2,14.1,,8.2,67,997,11,1.3,TRUE,FALSE,FALSE,FALSE
12-04-12,25772,2,13.2,2.5,8,75,1003,8,0,TRUE,FALSE,TRUE,FALSE
13-04-12,27673,2,13.4,,8,71,1005,6,2.5,TRUE,TRUE,FALSE,FALSE
14-04-12,26193,2,12.3,,8.6,66,1008,11,0,TRUE,FALSE,FALSE,FALSE
15-04-12,10188,2,10,3,6.1,63,1020,13,0,TRUE,FALSE,FALSE,FALSE
16-04-12,28188,2,12.3,0.5,6.2,56,1024,8,0,FALSE,FALSE,FALSE,FALSE
17-04-12,20105,2,14.8,,8.1,69,1002,23,3,TRUE,FALSE,FALSE,FALSE
18-04-12,16651,2,12.4,5.4,8.1,83,981,19,5.1,TRUE,FALSE,FALSE,FALSE
19-04-12,18759,2,,,7.9,85,984,19,4.1,TRUE,FALSE,FALSE,FALSE
20-04-12,22730,2,13.1,4,7.9,80,993,14,7.4,TRUE,FALSE,FALSE,FALSE
21-04-12,22014,2,14.8,2.9,8.1,70,997,16,0.3,TRUE,FALSE,FALSE,FALSE
22-04-12,19707,2,15.3,,8.8,75,1002,16,0.5,TRUE,FALSE,FALSE,FALSE
23-04-12,19262,2,10.6,,7.7,83,995,14,4.1,TRUE,FALSE,FALSE,FALSE
24-04-12,27522,2,14.1,6.8,9.3,70,997,13,2,TRUE,FALSE,FALSE,FALSE
25-04-12,12737,2,12.7,,9,84,987,19,13,TRUE,FALSE,TRUE,FALSE
26-04-12,21740,2,14.9,8.6,11.2,73,993,27,5.1,TRUE,FALSE,FALSE,FALSE
27-04-12,24263,2,15.8,,11.4,73,1010,19,3,TRUE,FALSE,FALSE,FALSE
28-04-12,7827,2,,,8.5,88,1015,13,3.6,TRUE,FALSE,FALSE,FALSE
29-04-12,9951,2,15.2,5.6,9,84,1004,26,17.3,TRUE,FALSE,FALSE,FALSE
30-04-12,31909,2,19.2,8.4,13.6,63,1012,23,5.6,TRUE,FALSE,FALSE,FALSE
01-05-12,24523,2,17.6,,14.1,80,1016,16,0,TRUE,FALSE,FALSE,FALSE
02-05-12,28381,2,,,11.1,82,1019,10,2.8,TRUE,FALSE,FALSE,FALSE
03-05-12,23768,2,9.4,,8.6,87,1012,10,0,TRUE,FALSE,FALSE,FALSE
04-05-12,25503,2,10,,8.2,81,1007,8,0,TRUE,FALSE,FALSE,FALSE
05-05-12,16009,2,10.3,5.7,7.4,70,1010,14,0,TRUE,FALSE,FALSE,FALSE
06-05-12,17160,2,9.2,,7.2,69,1014,11,0.3,TRUE,FALSE,FALSE,FALSE
07-05-12,15227,2,,,9.3,81,1014,10,0,TRUE,FALSE,FALSE,FALSE
08-05-12,28585,2,18.1,,13.3,77,1007,14,2.3,TRUE,FALSE,FALSE,FALSE
09-05-12,21758,2,15.3,,13.2,90,1008,11,0,TRUE,FALSE,FALSE,FALSE
10-05-12,26164,2,17.1,,15.4,88,1009,23,6.1,TRUE,FALSE,FALSE,FALSE
11-05-12,31385,2,16.5,,12.6,60,1022,24,4.3,FALSE,FALSE,FALSE,FALSE
12-05-12,30699,2,15.7,4.6,10.6,53,1037,10,0,FALSE,FALSE,FALSE,FALSE
13-05-12,28778,2,17.3,,11.6,58,1030,11,0,FALSE,FALSE,FALSE,FALSE
14-05-12,23344,2,12.5,,9.4,77,1016,19,0,TRUE,FALSE,FALSE,FALSE
15-05-12,18409,2,12.4,5,7.6,77,1016,14,1.5,TRUE,FALSE,TRUE,FALSE
16-05-12,31453,2,14.9,,9.6,62,1025,11,4.3,FALSE,FALSE,FALSE,FALSE
17-05-12,31219,2,15.5,,10.9,64,1017,11,0,FALSE,FALSE,FALSE,FALSE
18-05-12,30945,2,16.2,,12.6,74,1004,14,0,TRUE,FALSE,FALSE,FALSE
19-05-12,28474,2,17.4,,13.2,76,1009,13,0,TRUE,FALSE,FALSE,FALSE
20-05-12,22286,2,,8.7,10.3,80,1011,13,0,FALSE,FALSE,FALSE,FALSE
21-05-12,30905,2,17.5,,12.6,78,1009,13,0,FALSE,FALSE,FALSE,FALSE
22-05-12,36720,2,25.7,11.7,18.4,68,1015,11,0,FALSE,FALSE,FALSE,FALSE
23-05-12,40486,2,27.2,,20.2,68,1022,8,0,FALSE,FALSE,FALSE,FALSE
24-05-12,42008,2,27,16,21.2,71,1026,8,0,FALSE,FALSE,FALSE,FALSE
25-05-12,41357,2,25.9,,20.8,57,1023,14,0,FALSE,FALSE,FALSE,FALSE
26-05-12,39358,2,25.9,14.3,20.2,51,1020,18,0,FALSE,FALSE,FALSE,FALSE
27-05-12,38781,2,27.6,13.8,20.3,50,1018,11,0,FALSE,FALSE,FALSE,FALSE
28-05-12,40872,2,26.3,13.6,19.7,56,1018,8,0,FALSE,FALSE,FALSE,FALSE
29-05-12,37962,2,23.8,,18.2,69,1017,10,0,FALSE,FALSE,FALSE,FALSE
30-05-12,38803,2,25.4,12.8,18.2,70,1018,11,0,TRUE,TRUE,TRUE,FALSE
31-05-12,35630,2,20.8,12.8,16.2,73,1019,18,4.3,TRUE,FALSE,FALSE,FALSE
01-06-12,34524,2,21.4,12.8,17.1,74,1019,11,0,FALSE,FALSE,FALSE,FALSE
02-06-12,25283,2,19.5,,14.2,80,1014,16,1,TRUE,FALSE,FALSE,FALSE
03-06-12,12207,2,,,11.7,93,1007,18,8.1,TRUE,FALSE,FALSE,FALSE
04-06-12,22649,2,14.9,,10.6,73,1014,14,10.4,TRUE,FALSE,FALSE,FALSE
05-06-12,15537,2,,7,11.3,81,1014,11,6.1,TRUE,FALSE,FALSE,FALSE
06-06-12,30297,2,18.8,11.7,15.2,79,1002,16,3.8,TRUE,FALSE,FALSE,FALSE
07-06-12,23066,2,17.8,,14.4,84,998,14,9.4,TRUE,FALSE,FALSE,FALSE
08-06-12,22224,2,16.3,,13.7,75,998,35,6.1,TRUE,FALSE,FALSE,FALSE
09-06-12,29258,2,19.5,10.8,14.4,57,1010,31,0,TRUE,FALSE,FALSE,FALSE
10-06-12,20876,2,17.3,7.9,13.6,76,1008,8,0,TRUE,FALSE,FALSE,FALSE
11-06-12,10252,2,13,,11.9,93,1002,13,29,TRUE,FALSE,FALSE,FALSE
12-06-12,23742,2,14.1,,11.8,79,1009,13,7.1,TRUE,FALSE,FALSE,FALSE
13-06-12,34447,2,18.3,,13.5,61,1016,6,0,FALSE,FALSE,FALSE,FALSE
14-06-12,31593,2,18.6,,13.8,68,1015,14,0,TRUE,FALSE,FALSE,FALSE
15-06-12,30944,2,19.3,,15.1,74,1008,23,7.1,TRUE,FALSE,FALSE,FALSE
16-06-12,26300,2,19.3,,15.1,68,1008,24,0,TRUE,FALSE,FALSE,FALSE
17-06-12,28531,2,20.4,11.8,15.6,63,1016,23,0,TRUE,FALSE,FALSE,FALSE
18-06-12,31089,2,19.5,11,14.3,70,1017,10,4.6,TRUE,FALSE,FALSE,FALSE
19-06-12,37601,2,20.5,,15.5,65,1019,10,0,FALSE,FALSE,FALSE,FALSE
20-06-12,39267,2,22.7,,17.3,57,1016,10,0,FALSE,FALSE,FALSE,FALSE
21-06-12,27052,3,20.4,,15.2,82,1006,18,6.1,TRUE,FALSE,FALSE,FALSE
22-06-12,33027,3,18.7,,14.8,72,1010,26,2,TRUE,FALSE,FALSE,FALSE
23-06-12,26900,3,20.2,10.8,14.9,67,1019,23,0.3,TRUE,FALSE,FALSE,FALSE
24-06-12,23509,3,20.9,11.6,15.9,73,1012,21,0,TRUE,FALSE,FALSE,FALSE
25-06-12,36337,3,22.5,11.9,17.2,65,1017,13,0.3,FALSE,FALSE,FALSE,FALSE
26-06-12,37652,3,22.3,13.8,17.8,69,1020,11,0,FALSE,FALSE,FALSE,FALSE
27-06-12,36767,3,23.1,,19.3,79,1017,13,0,TRUE,FALSE,FALSE,FALSE
28-06-12,39571,3,27.6,,21.4,71,1005,13,0,TRUE,FALSE,FALSE,FALSE
29-06-12,35321,3,21.6,,16.9,72,1005,21,0.3,TRUE,FALSE,FALSE,FALSE
30-06-12,32982,3,21.6,,17.2,67,1008,21,0,TRUE,FALSE,FALSE,FALSE
01-07-12,27438,3,19.3,10.6,14.8,67,1014,23,0,TRUE,FALSE,FALSE,FALSE
02-07-12,24963,3,,12.4,15.3,81,1015,16,0.3,TRUE,FALSE,FALSE,FALSE
03-07-12,27163,3,19.3,,16.6,88,1013,14,4.3,TRUE,FALSE,FALSE,FALSE
04-07-12,32433,3,22.2,15.7,18.2,86,1009,14,6.6,TRUE,FALSE,FALSE,FALSE
05-07-12,40565,3,,13.7,18.2,70,1009,10,0.3,TRUE,FALSE,FALSE,FALSE
06-07-12,24723,3,19,,15.8,84,1007,10,0,TRUE,FALSE,TRUE,FALSE
07-07-12,24782,3,19.4,12,15.7,80,1007,13,8.6,TRUE,FALSE,FALSE,FALSE
